Text,Title
 مهلت ثبت‌نام و انتخاب رشته پذیرش دانشجو صرفاً بر اساس سوابق تحصیلی در مقاطع کارشناسی و کاردانی پیوسته و ناپیوسته مهر ماه ۱۴۰۰ دانشگاه آزاد اسلامی تا پنجم شهریور…  ,education
‌ اداره سلامت زنان در آمریکا (OWH) گزارش می‌دهد که از هر ۱۰ زن در سنین باروری، یک نفر به سندرم تخمدان پلی‌کیستیک مبتلا است؛ با این حال هنوز اطلاعات زیادی در مورد…  ,education
 مطالعات جدید محققان ژاپنی نشان می‌دهد نوشیدن یک فنجان قهوه در صبح در حفظ سلامت و تقویت عضلات نقش دارد.  ,education
 عضو کمیته علمی ستاد ملی مقابله با کرونا گفت: روند واکسیناسیون از شهریور ۱۴۰۰در کشور شتاب می‌گیرد به عبارتی واکسینه کردن ایرانی‌ها به وضعیت بهتری خواهد رسید.  ,education
    فارسشیراز-ایرنا-استاد بخش مهندسی راه، ساختمان و محیط زیست دانشکده مهندسی دانشگاه شیراز گفت: دانشگاه می تواند نقش بسزایی در حل و فصل مشکلات کشور ایفا کند و دولت سیزدهم برای موفقیت…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- محققان کشور محصولی برای تست ژنتیکی سرطان‌های وراثتی طراحی کردند که در پیشگیری از ابتلای به سرطان دارد کاربرد دارد.  ,education
 بازگشایی مدارس این روزها به عنوان موضوع مهم جامعه مطرح است ، گویا این شوق در مسئولان بیشتر از دانش‌آموزان و اولیا است و به صدا درآوردن زنگ مدرسه آرزوی برخی…  ,education
"    کتاب و ادبیاتتهران-ایرنا- احمد گل‌محمدی مترجم و نویسنده آثار علوم سیاسی , استاد دانشگاه علامه طباطبایی در اثر ابتلا به کرونا درگذشت.  ",education
    آموزش و پرورشتهران-ایرنا- دکتر احمد گل‌محمدی مدیر گروه علوم سیاسی دانشگاه علامه طباطبایی مترجم و محقق بر اثر ابتلا به بیماری کرونا درگذشت.  ,education
 وزیر پیشنهادی آموزش و پرورش در صحن علنی مجلس شورای اسلامی گفت: معلمان انگیزه لازم برای تلاش ندارند و یکی از تعهدات دولت، اجرایی سازی طرح رتبه‌بندی است که علاوه…  ,education
 عضو هیات علمی دانشگاه و فنی و حرفه ای گفت: تسهیل فرایند تبدیل وضعیت کارشناسان نخبه و شاخص به عضو هیات علمی، باعث بهبود شاخص‌های آموزشی و افزایش بهره‌وری در این…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- معاون اجتماعی و امور استان‌های ستاد اجرایی فرمان امام (ره) از ارسال محموله اقلام بهداشتی و درمانی مانند ونتیلاتور ، بای‌پپ ، دستگاه اکسیژن‌ساز و کپسول اکسیژن،…  ,education
‌ محققان دانشکده پزشکی جان هاپکینز در آمریکا با استفاده از نمونه خون و هوش مصنوعی موفق به تشخیص سرطان ریه شدند.  ,education
 نتایج یک مطالعه چهل ساله توسط محققان دانشگاه منچستر نشان می‌دهد ناشنوایی و کم‌شنوایی می‌تواند یکی از دلایل اصلی افسردگی سالمندان باشد.  ,education
 محمدرضا ابن الدین حمیدی، قائم مقام سازمان بسیج اساتید کشور در پیامی درگذشت استاد بسیجی علیرضا پارسا را تسلیت گفت.  ,education
 کارنامه نهایی آزمون دکتری ۱۴۰۰ در درگاه الکترونیکی سازمان سنجش آموزش کشور منتشر شد.  ,education
" کرونا حواشی تلخی برای مردم به دنبال داشته است؛ مسائلی که به گفته روانشناسان برای کاهش افسردگی و عوارض ناشی از آن، تمرین ""ذهن آگاهی"" بهترین راهکار است. ذهن آگاهی…  ",education
 یک متخصص ژنتیک گفت: زوجینی که دچار سقط های مکرر هستند یا روش لقاح آزمایشگاهی برایشان جواب نمی دهد، می توانند برای فرزندآوری از روش غربالگری پیش از لانه گزینی…  ,education
 کاهش سوخت و ساز بدن بر خلاف تصورات عمومی، در سنین بالاتر اتفاق می افتد در عین حال در هر سنی با افزایش فعالیت روزانه، کاهش کالری مصرفی و تبعیت از رژیم غذایی…  ,education
 مطالعات جدید نشان می‌دهد آزمایش بزاق نیز در تشخیص کووید ۱۹ به اندازه سواب NP قابل اعتماد است.  ,education
 نماینده مردم اردکان در مجلس یازدهم درباره بررسی صلاحیت وزیر پیشنهادی آموزش و پرورش در مجلس گفت: نمایندگان مجلس قطعا به نیروهای جوان گام دوم انقلاب اعتماد دارند…  ,education
 دبیر شورای عالی انقلاب فرهنگی در پیامی با تسلیت درگذشت پرفسورپرویزکردوانی، نوشت: استاد کردوانی همواره دغدغه سلامت انسان و محیط زیست را داشت که این خود یک نگاه…  ,education
 مهلت ثبت نام بدون آزمون (ویژه استعدادهای درخشان) مقطع کارشناسی ارشد رشته های پزشکی و غیرپزشکی سال ۱۴۰۰ دانشگاه آزاد اسلامی فردا شنبه ۳۰ مرداد ماه به پایان…  ,education
 محققان دانشگاه ای اند ام تگزاس واقع در آمریکا با استفاده از فناوری چاپ سه‌بعدی مدلی از رگ‌های خونی توسعه دادند که عملکرد طبیعی رگ‌ها و واکنش آن‌ها را در برابر…  ,education
 عضو هیات علمی دانشگاه علوم و تحقیقات و از شاگردان مرحوم کردوانی، گفت: مجامع و محافل علمی جهانی، مرحوم کردوانی را به عنوان ابداع کننده خیلی از نظریات علمی به…  ,education
‌ نتایج مطالعات محققان دانشگاه واشینگتن نشان می‌دهد زنان باردار یا شیردهی که واکسن کووید ۱۹ را دریافت کرده‌اند، هیچ عوارضی فراتر از انتظار نشان ندادند.  ,education
